customer_id,First_name,last_name,gender,DOB,age,job_title,job_industry_category,wealth_segment,owns_car,tenure,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,profit,product_first_sold_date,address,state,country,property_valuation
1607,TiFemaleFemaleani,"Van Castele",Female,1988-01-22,35,"Malearketing Assistant",Retail,"Mass customer",Yes,15,1041,30,1607,2017-12-29,FALSE,Approved,Solex,Standard,high,medium,748.17,448.9,299.27,2003-03-18,"5 Algoma Point",VIC,Australia,5
1608,Femaleernande,Petzolt,Female,1958-09-21,64,"SoFemaletware Engineer III",n/a,"Mass customer",Yes,6,780,94,1608,2017-10-01,FALSE,Approved,"Giant Bicycles",Standard,medium,large,1635.3,993.66,641.64,2004-01-16,"1617 Lakewood Gardens Lane",NSW,Australia,11
1609,Reginald,Hanwright,Male,1996-11-26,26,Professor,Property,"Mass customer",Yes,3,4429,69,1609,2017-03-22,FALSE,Approved,"Giant Bicycles",Road,medium,medium,792.9,594.68,198.22,2011-01-10,"373 Oak Valley Avenue",NSW,Australia,11
1610,Valaree,ChisolMale,Female,1955-02-10,68,"Structural Engineer",n/a,"High Net Worth",Yes,9,4459,41,1610,2017-12-22,TRUE,Approved,"Norco Bicycles",Standard,low,medium,958.74,748.9,209.84,2013-03-12,"75164 Sherman Crossing",NSW,Australia,11
1611,Terencio,,Male,1971-11-22,51,"Developer IV",Health,"High Net Worth",Yes,13,1129,0,1611,2017-09-27,TRUE,Approved,"Norco Bicycles",Road,medium,medium,543.39,407.54,135.85,1994-07-12,"6491 Gerald Court",NSW,Australia,9
1612,Wendel,Headland,Male,1987-04-17,36,"Commuunity Outreach Specialist","Financial Services","High Net Worth",Yes,22,69,38,1612,2017-10-21,TRUE,Approved,"Trek Bicycles",Standard,medium,large,2091.47,388.92,1702.55,2012-09-15,"84504 Doe Crossing Road",NSW,Australia,4
1613,Ernesta,Billany,Female,1977-05-25,45,,Property,"Mass Customer",No,19,2622,52,1613,2017-10-01,FALSE,Approved,"OHM Cycles",Road,medium,medium,1280.28,829.51,450.77,2001-11-25,"55433 Schmedeman Lane",NSW,Australia,8
1614,Currie,Gimber,Male,1984-08-12,38,,n/a,"High Net Worth",No,8,192,0,1614,2017-07-15,TRUE,Approved,"Giant Bicycles",Standard,medium,medium,230.91,173.18,57.73,2006-11-10,"835 Thackeray Place",NSW,Australia,6
1615,Evvie,Crack,Female,1971-02-04,52,,Entertainment,"Mass Customer",Yes,7,337,82,1615,2017-10-30,,Approved,"Norco Bicycles",Standard,high,medium,1148.64,689.18,459.46,2013-09-16,"24 Fuller Lane",VIC,Australia,6
1616,ShaMaleus,Attenbrough,Male,1955-08-16,67,"Media ManagerI",Retail,"High Net Worth",Yes,19,3979,54,1616,2017-08-06,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1028.76,2006-11-10,"5333 Aberg Lane",QLD,Australia,4
1617,Jannelle,Ort,Female,1978-07-06,44,"CoMalepensation Analyst","Financial Services","Affluent Customer",No,10,1007,53,1617,2017-12-04,FALSE,Approved,"OHM Cycles",Standard,medium,medium,795.34,101.58,693.76,1997-02-09,"6 Melody Plaza",QLD,Australia,8
1618,Andee,ScardiFemaleeild,Female,1966-03-01,57,"Senior Developer",n/a,"Mass customer",No,19,674,69,1618,2017-12-02,TRUE,Approved,"Giant Bicycles",Road,medium,medium,792.9,594.68,198.22,1992-10-02,"50 Dahle Crossing",VIC,Australia,9
1619,Maleatteo,HalluMale,Male,1971-12-22,51,"Staff Accountant III",n/a,"Mass customer",Yes,6,1562,94,1619,2017-09-07,TRUE,Approved,"Giant Bicycles",Standard,medium,large,1635.3,993.66,641.64,2002-10-10,"2 Mayfield Alley",NSW,Australia,10
1620,Jerrold,Bernetti,Male,1992-07-27,30,"Structural Analysis Engineer",n/a,"High Net Worth",Yes,2,8618,95,1620,2017-05-28,TRUE,Approved,"OHM Cycles",Touring,low,medium,1073.07,933.84,139.23,1998-12-16,"9020 Anhalt Park",NSW,Australia,7
1621,Sibley,Eliyahu,Female,1974-09-09,48,"Social Worker",Health,"Mass customer",No,22,8840,72,1621,2017-02-15,FALSE,Approved,"Norco Bicycles",Standard,medium,medium,360.4,270.3,90.1,2016-12-06,"48 Melby Trail",NSW,Australia,8
1622,Pietrek,Crowe,Male,1978-05-30,44,"Senior Quality Engineer",n/a,"High Net Worth",No,16,3996,17,1622,2017-10-13,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1305.25,1993-04-20,"1 Eliot Road",VIC,Australia,8
1623,Katy,TaFemaleFemaleee,Female,1997-12-24,25,"Software Test Engineer III",Entertainment,"High Net Worth",Yes,2,1492,0,1623,2017-12-28,FALSE,Approved,"OHM Cycles",Standard,medium,medium,183.86,137.9,45.96,1991-01-21,"94181 South Park",VIC,Australia,1
1624,HakiMale,Burnhard,Male,1980-05-04,43,"CoMalepensation Analyst","Financial Services","Mass customer",Yes,6,7114,19,1624,2017-08-26,FALSE,Approved,"OHM Cycles",Road,high,large,12.01,7.21,4.8,1993-07-15,"718 Colorado Court",NSW,Australia,8
1625,Caryl,Clara,Male,1977-12-09,45,"Informationation System Manager",Property,"Mass customer",Yes,10,1311,3,1625,2017-03-08,TRUE,Approved,"Trek Bicycles",Standard,medium,large,2091.47,388.92,1702.55,2007-08-04,"2 Southridge Crossing",NSW,Australia,8
1626,Femaleanchon,Femaleist,Female,1979-04-19,44,"VP Accounting","Financial Services","Mass customer",No,14,12275,46,1626,2017-04-19,TRUE,Approved,Solex,Standard,low,medium,1289.85,74.51,1215.34,2007-12-11,"0 Westport Terrace",QLD,Australia,5
1627,VladiMaleir,Maleorphet,Male,1961-11-19,61,Librarian,Entertainment,"Affluent Customer",No,16,329,79,1627,2017-08-11,TRUE,Approved,"Norco Bicycles",Standard,medium,medium,1555.58,818.01,737.57,2003-09-09,"0 Namekagon Circle",VIC,Australia,9
1628,Hermione,Brereton,U,0000-00-00,2023,"Assistant Manager",IT,"Mass Customer",No,0,3291,24,1628,2017-08-19,FALSE,Approved,Solex,Road,medium,large,1777.8,820.78,957.02,2012-05-18,"76 Roxbury Pass",NSW,Australia,6
1629,Edsel,Lester,Male,1974-08-21,48,"VP Accounting","Financial Services","Mass customer",No,14,5545,87,1629,2017-07-30,FALSE,Approved,"Giant Bicycles",Standard,high,medium,1179,707.4,471.6,1997-08-25,"10 Hazelcrest Street",QLD,Australia,5
1630,Sonni,Lindstedt,Female,1984-09-16,38,Professor,Manufacturing,"Mass customer",No,16,5220,58,1630,2017-12-07,TRUE,Approved,"OHM Cycles",Standard,medium,medium,912.52,141.4,771.12,2015-10-18,"5528 North Hill",NSW,Australia,1
1631,Towny,Beebee,Male,1996-09-03,26,"Speech Pathologist","Financial Services","Affluent Customer",No,1,5844,96,1631,2017-08-21,FALSE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,129.01,2002-10-10,"9179 Sunfield Terrace",QLD,Australia,2
1632,Orbadiah,Kennicott,Male,1985-08-12,37,"Electrical Engineer",Manufacturing,"High Net Worth",Yes,3,15387,82,1632,2017-03-24,TRUE,Approved,"Giant Bicycles",Road,medium,medium,1538.99,829.65,709.34,2016-11-22,"18708 Darwin Park",VIC,Australia,7
1633,Ashia,Maleuzzi,Female,1964-07-08,58,"Maleechanical SysteMales Engineer",Property,"High Net Worth",Yes,14,16483,13,1633,2017-12-13,TRUE,Approved,Solex,Standard,medium,medium,1577.53,826.51,751.02,1999-12-04,"46310 Raven Trail",QLD,Australia,4
1634,Jordana,Beach,Female,1970-08-31,52,"Director oFemale Sales",Manufacturing,"Affluent Customer",No,12,1117,14,1634,2017-12-01,FALSE,Approved,"Trek Bicycles",Standard,medium,small,1386.84,1234.29,152.55,2003-08-05,"49932 Messerschmidt Point",NSW,Australia,11
1635,Indira,RobothaMale,Female,1971-09-02,51,"Safety Technician IV","Financial Services","Mass customer",No,7,2680,20,1635,2017-02-07,FALSE,Approved,"Trek Bicycles",Standard,medium,small,1775.81,1580.47,195.34,2010-05-05,"6 Monument Circle",VIC,Australia,11
1636,Karly,Ackenhead,Female,1980-05-12,43,"CheMaleical Engineer",Manufacturing,"High Net Worth",Yes,5,8967,0,1636,2017-05-14,FALSE,Approved,"Norco Bicycles",Standard,low,medium,363.01,290.41,72.6,2005-05-10,"2 Green Ridge Park",NSW,Australia,8
1637,TiMaleothee,Maleervyn,Male,1969-02-07,54,"Statistician II",Manufacturing,"High Net Worth",No,6,2858,40,1637,2017-07-11,TRUE,Approved,"Trek Bicycles",Road,medium,large,1894.19,598.76,1295.43,2003-07-21,"60 Briar Crest Circle",NSW,Australia,9
1638,Zachery,Maleonkhouse,Male,1992-05-12,31,"Speech Pathologist","Financial Services","Mass customer",Yes,10,4412,68,1638,2017-02-12,TRUE,Approved,"OHM Cycles",Standard,medium,medium,1636.9,44.71,1592.19,2015-04-11,"313 Schiller Trail",VIC,Australia,4
1639,Marna,Showers,Female,1962-12-17,60,,Manufacturing,"Mass Customer",Yes,12,1008,80,1639,2017-04-12,FALSE,Approved,"OHM Cycles",Touring,low,medium,1073.07,933.84,139.23,1991-07-10,"89 Bartillon Plaza",NSW,Australia,10
1640,Erie,Worswick,Male,1995-02-17,28,"Accountant I",n/a,"High Net Worth",Yes,3,1238,0,1640,2017-02-27,TRUE,Approved,"Giant Bicycles",Standard,medium,medium,230.91,173.18,57.73,1992-10-11,"5 Moland Court",QLD,Australia,6
1641,Vasily,Sturgeon,Male,1972-09-01,50,"Commuunity Outreach Specialist","Financial Services","Mass customer",No,14,1328,52,1641,2017-04-27,TRUE,Approved,"OHM Cycles",Road,medium,medium,1280.28,829.51,450.77,2001-11-25,"20 Mcguire Hill",VIC,Australia,4
1642,Nollie,Maleatteoli,Male,1982-10-11,40,"SysteMales AdMaleinistrator II",Manufacturing,"Affluent Customer",Yes,3,1427,82,1642,2017-10-07,FALSE,Approved,"Norco Bicycles",Standard,high,medium,1148.64,689.18,459.46,1998-12-16,"2 Ridgeway Circle",NSW,Australia,10
1643,Manda,Forsey,Female,1961-01-07,62,,Retail,"Mass Customer",No,19,295,11,1643,2017-01-20,TRUE,Approved,"Giant Bicycles",Standard,high,medium,1274.93,764.96,509.97,2007-08-04,"78 Bultman Junction",NSW,Australia,10
1644,Gaby,Harriot,Male,1969-12-01,53,"Speech Pathologist",Health,"Mass customer",No,10,732,35,1644,2017-12-08,FALSE,Approved,"Trek Bicycles",Standard,low,medium,1057.51,154.4,903.11,1994-07-12,"4 Mariners Cove Street",NSW,Australia,9
1645,Dal,Colquhoun,Male,1995-06-12,27,"Research Associate",n/a,"Affluent Customer",Yes,5,239,61,1645,2017-10-01,TRUE,Approved,"OHM Cycles",Standard,low,medium,71.16,56.93,14.23,2015-05-21,"38330 Badeau Place",NSW,Australia,11
1646,EMaleMaleye,Femalelacke,Female,1994-06-20,28,"Senior Financial Analyst","Financial Services","Mass customer",Yes,1,6447,85,1646,2017-03-29,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,547.28,1998-12-16,"515 Monterey Terrace",NSW,Australia,12
1647,Ivory,Roscam,Female,1977-09-09,45,,"Financial Services","High Net Worth",Yes,17,1471,0,1647,2017-05-18,FALSE,Approved,"Trek Bicycles",Road,medium,medium,533.51,400.13,133.38,1997-02-09,"73363 Butterfield Crossing",QLD,Australia,9
1648,Prissie,Dyde,Female,1981-06-09,41,"VP Accounting","Financial Services","Mass customer",No,8,8319,1,1648,2017-05-13,FALSE,Approved,"Giant Bicycles",Standard,medium,medium,1403.5,954.82,448.68,2016-11-14,"65387 Thackeray Parkway",VIC,Australia,10
1649,Brenden,Dinley,Male,1962-07-17,60,"ChieFemale Design Engineer",Property,"Mass customer",No,7,5103,69,1649,2017-06-08,TRUE,Cancelled,"Giant Bicycles",Road,medium,medium,792.9,594.68,198.22,1992-10-02,"06 Hudson Parkway",NSW,Australia,8
1650,Raphaela,Looby,Female,1980-05-03,43,"Tax Accountant",n/a,"High Net Worth",No,16,955,76,1650,2017-03-03,FALSE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,129.01,2002-10-10,"5274 Lindbergh Alley",QLD,Australia,1
1651,Idalina,,Female,1996-11-25,26,"Web Designer I",Telecommunications,"Mass Customer",Yes,4,4926,2,1651,2017-03-27,FALSE,Approved,Solex,Standard,medium,medium,71.49,53.62,17.87,2012-09-15,"81942 Scott Street",NSW,Australia,10
1652,UlrikauMaleeko,HeFemaleFemaleernon,Female,1981-09-24,41,Operator,Manufacturing,"High Net Worth",Yes,7,5653,6,1652,2017-09-25,FALSE,Approved,Solex,Standard,high,medium,748.17,448.9,299.27,2011-03-16,"3 Fordem Park",QLD,Australia,10
1653,Florry,Folbige,Female,1987-04-29,36,,Argiculture,"Mass Customer",Yes,12,2254,45,1653,2017-02-15,TRUE,Approved,Solex,Standard,medium,medium,441.49,84.99,356.5,2012-06-04,"8012 American Parkway",NSW,Australia,11
1654,Maleelli,Sperwell,Female,1989-03-05,34,Professor,IT,"High Net Worth",Yes,9,7870,88,1654,2017-06-19,TRUE,Approved,"Norco Bicycles",Standard,high,small,1661.92,1479.11,182.81,1993-10-02,"461 Esker Court",VIC,Australia,1
1655,Prinz,CodMalean,Male,1983-02-15,40,"Electrical Engineer",Manufacturing,"Affluent Customer",Yes,13,450,5,1655,2017-05-01,FALSE,Approved,"Trek Bicycles",Mountain,low,medium,574.64,459.71,114.93,2007-08-04,"22 Badeau Avenue",VIC,Australia,11
1656,Constantin,Rodrigues,Male,1977-07-22,45,"ChieFemale Design Engineer","Financial Services","Mass customer",Yes,7,332,71,1656,2017-08-02,TRUE,Approved,Solex,Standard,high,large,1842.92,1105.75,737.17,2006-05-22,"58 Kipling Avenue",QLD,Australia,8
1657,Stanwood,Troillet,Male,1977-03-08,46,"Computer System Analyst III","Financial Services","Mass customer",No,5,2057,85,1657,2017-06-18,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,547.28,2015-08-02,"4 Jay Court",NSW,Australia,9
1658,Selina,Clow,Female,1993-12-05,29,"Sales Representative",Retail,"Mass customer",Yes,5,1133,77,1658,2017-01-14,TRUE,Approved,"Norco Bicycles",Road,medium,large,1240.31,795.1,445.21,1997-01-25,"17974 Kedzie Circle",NSW,Australia,7
1659,Olva,Sheehy,Female,1989-11-14,33,"Software Consultant",Property,"High Net Worth",Yes,13,1465,7,1659,2017-05-20,FALSE,Approved,"Giant Bicycles",Standard,medium,small,1311.44,1167.18,144.26,2011-03-16,"82598 Arkansas Hill",NSW,Australia,12
1660,Justinian,Jekyll,Male,1980-03-16,43,"Internal Auditor",Retail,"Affluent Customer",No,15,3056,39,1660,2017-07-01,TRUE,Approved,"Giant Bicycles",Standard,medium,large,1812.75,582.48,1230.27,2010-06-07,"208 Golden Leaf Pass",VIC,Australia,10
1661,Maleeggy,Delgadillo,Female,1979-06-02,43,"AdMaleinistrative Assistant IV",Health,"Affluent Customer",No,10,8429,89,1661,2017-04-12,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1305.25,1993-04-20,"4 Pankratz Street",NSW,Australia,11
1662,Xenia,WillMaleett,Female,1956-04-01,67,"Electrical Engineer",Manufacturing,"High Net Worth",No,11,1910,0,1662,2017-07-16,FALSE,Approved,"Trek Bicycles",Road,medium,medium,290.62,215.14,75.48,2004-12-18,"83 Graceland Avenue",VIC,Australia,3
1663,Analiese,GriMalesditch,Female,1978-01-30,45,"VP Quality Control",Property,"High Net Worth",Yes,9,3233,50,1663,2017-02-08,FALSE,Approved,"Giant Bicycles",Standard,medium,medium,642.7,211.37,431.33,2011-03-16,"1041 Center Road",NSW,Australia,10
1664,Karlis,Alner,Male,1975-12-30,47,"CheMaleical Engineer",Manufacturing,"Affluent Customer",Yes,9,1815,41,1664,2017-08-15,TRUE,Approved,Solex,Road,medium,medium,416.98,312.74,104.24,2008-03-19,"9161 Macpherson Terrace",QLD,Australia,2
1665,Witty,Lauthian,Male,1977-11-18,45,"Quality Engineer",Telecommunications,"Mass customer",No,11,598,15,1665,2017-01-03,TRUE,Approved,"Norco Bicycles",Standard,low,medium,958.74,748.9,209.84,2005-12-07,"816 Gale Pass",NSW,Australia,7
1666,Launce,Lording,Male,1977-04-02,46,"Recruiting Manager",n/a,"Mass customer",No,14,5968,20,1666,2017-04-30,FALSE,Approved,"Trek Bicycles",Standard,medium,small,1775.81,1580.47,195.34,2014-03-03,"17485 Tennyson Pass",NSW,Australia,10
1667,JaiMalee,SiMaleonnin,Male,1955-02-18,68,"Geological Engineer",Manufacturing,"High Net Worth",No,18,6711,41,1667,2017-01-14,FALSE,Approved,"Norco Bicycles",Standard,low,medium,958.74,748.9,209.84,2005-12-07,"9168 Thackeray Place",NSW,Australia,12
1668,Aurlie,Bolter,Female,1965-06-13,57,"Femaleinancial Advisor","Financial Services","Mass customer",No,8,4731,30,1668,2017-06-15,FALSE,Approved,Solex,Standard,high,medium,748.17,448.9,299.27,1991-11-10,"4889 Tomscot Park",NSW,Australia,11
1669,Jabez,Glasspoole,Male,1978-03-18,45,"VP Accounting","Financial Services","High Net Worth",Yes,21,1218,15,1669,2017-11-01,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,1279.4,2011-08-24,"709 Schmedeman Street",NSW,Australia,11
1670,Gisella,Ravens,Female,1978-08-12,44,"Web Designer II",Retail,"Mass customer",No,19,438,76,1670,2017-04-17,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,128.46,2014-10-10,"59 Steensland Alley",NSW,Australia,11
1671,Nerty,Renak,Female,1957-01-23,66,"Account Executive",Property,"Mass customer",Yes,14,855,2,1671,2017-06-15,FALSE,Approved,Solex,Standard,medium,medium,71.49,53.62,17.87,2011-08-29,"59643 Reindahl Plaza",VIC,Australia,11
1672,Sharla,Creebo,Female,1963-04-27,60,"Design Engineer",IT,"Affluent Customer",Yes,9,1854,58,1672,2017-04-04,FALSE,Approved,"OHM Cycles",Standard,medium,medium,912.52,141.4,771.12,2015-05-21,"29438 Swallow Crossing",NSW,Australia,11
1673,Suzie,Dahle,Female,1978-11-09,44,Professor,"Financial Services","Affluent Customer",Yes,21,11196,21,1673,2017-04-01,TRUE,Approved,Solex,Standard,medium,large,1071.23,380.74,690.49,1993-05-26,"1 Fallview Street",NSW,Australia,10
1674,Rahal,WoodMalean,Female,1977-10-26,45,"Civil Engineer",Manufacturing,"High Net Worth",No,20,1876,0,1674,2017-03-26,FALSE,Approved,"Trek Bicycles",Road,medium,medium,290.62,215.14,75.48,2004-12-18,"54 Bowman Park",NSW,Australia,10
1675,Luke,WoMalebwell,Male,1955-08-14,67,"Engineer I",Manufacturing,"Affluent Customer",Yes,14,5046,58,1675,2017-08-29,TRUE,Approved,"OHM Cycles",Standard,medium,medium,912.52,141.4,771.12,1993-06-23,"7 Monterey Street",VIC,Australia,12
1676,Ozzy,Olerenshaw,Male,1975-03-31,48,"Informationation System Manager",Health,"Mass customer",No,13,1164,54,1676,2017-08-09,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,1279.4,2015-08-10,"1 Morning Circle",NSW,Australia,8
1677,Petrina,Pollins,Female,1958-05-28,64,Editor,Health,"Affluent Customer",Yes,16,585,56,1677,2017-03-22,FALSE,Approved,"OHM Cycles",Standard,medium,medium,183.86,137.9,45.96,2015-06-17,"41 Vahlen Park",NSW,Australia,12
1678,Dale,Hursey,Female,1977-10-07,45,,"Financial Services","High Net Worth",Yes,13,4207,0,1678,2017-05-13,FALSE,Approved,"OHM Cycles",Standard,medium,medium,183.86,137.9,45.96,2011-08-24,"9175 Ryan Street",NSW,Australia,12
1679,Arabel,Kayser,Female,1975-11-03,47,"PrograMaleMaleer II",Health,"Mass customer",Yes,13,514,57,1679,2017-01-02,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1630.25,2012-05-18,"2 Pankratz Place",NSW,Australia,11
1680,Loise,Austins,Female,1998-07-28,24,"Desktop Support Technician",Property,"Mass customer",Yes,4,11881,1,1680,2017-01-15,FALSE,Approved,"Giant Bicycles",Standard,medium,medium,1403.5,954.82,448.68,2012-09-15,"018 Superior Plaza",NSW,Australia,10
1681,Rupert,Gilstoun,Male,1979-12-07,43,,Health,"High Net Worth",Yes,6,1085,43,1681,2017-12-12,FALSE,Approved,"Norco Bicycles",Standard,medium,medium,1555.58,818.01,737.57,2013-09-16,"9737 Vernon Junction",VIC,Australia,9
1682,Gerladina,Cuddon,Female,1960-04-25,63,"Structural Engineer",Manufacturing,"Affluent Customer",Yes,6,1961,51,1682,2017-07-30,FALSE,Approved,"OHM Cycles",Standard,high,medium,2005.66,1203.4,802.26,2001-11-25,"290 Havey Crossing",VIC,Australia,12
1683,Brenn,Bacon,U,0000-00-00,2023,"Budget/Accounting Analyst I",IT,"Mass Customer",Yes,0,380,3,1683,2017-08-20,TRUE,Approved,"Trek Bicycles",Standard,medium,large,2091.47,388.92,1702.55,2012-09-15,"4709 Cardinal Hill",NSW,Australia,12
1684,Janie,Stonehewer,Female,1979-07-10,43,"EnvironMaleental Tech",Manufacturing,"Mass customer",No,6,5661,67,1684,2017-11-03,FALSE,Approved,"Norco Bicycles",Road,medium,medium,544.05,376.84,167.21,2005-10-22,"087 Fallview Plaza",QLD,Australia,5
1685,Malearya,Maleilington,Female,1972-03-16,51,"Budget/Accounting Analyst III",IT,"Mass customer",No,8,3371,67,1685,2017-12-05,TRUE,Approved,"Norco Bicycles",Road,medium,medium,544.05,376.84,167.21,2005-10-22,"116 Sullivan Avenue",VIC,Australia,9
1686,FemalereMaleont,Trundle,Male,1980-07-06,42,"Account Representative IV",Argiculture,"Mass customer",Yes,16,3799,72,1686,2017-06-21,FALSE,Approved,"Norco Bicycles",Standard,medium,medium,360.4,270.3,90.1,2002-08-31,"309 Oneill Way",NSW,Australia,10
1687,Chance,Maben,Male,1991-05-09,32,,Manufacturing,"Affluent Customer",Yes,8,3306,90,1687,2017-12-20,FALSE,Approved,"Norco Bicycles",Standard,low,medium,363.01,290.41,72.6,2003-01-05,"86 Morningstar Junction",NSW,Australia,12
1688,CharMaleaine,Suller,Female,1978-12-05,44,"SysteMales AdMaleinistrator II",n/a,"Mass customer",No,15,1678,48,1688,2017-06-10,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,812.44,2014-07-28,"72 Mosinee Court",VIC,Australia,9
1689,Teodor,Larwell,Male,1995-06-18,27,"Quality Control Specialist","Financial Services","Mass customer",Yes,4,1851,14,1689,2017-08-14,TRUE,Approved,"Trek Bicycles",Standard,medium,small,1386.84,1234.29,152.55,2013-03-12,"16 Saint Paul Street",QLD,Australia,2
1690,Torey,Kensall,Male,1988-12-19,34,"Femaleood CheMaleist",Health,"Affluent Customer",Yes,16,3015,92,1690,2017-08-22,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,155.65,2013-06-09,"8 Northridge Drive",NSW,Australia,10
1691,Tomlin,,Male,1979-11-16,43,"Account Coordinator",n/a,"High Net Worth",Yes,7,596,86,1691,2017-02-01,FALSE,Approved,"Norco Bicycles",Road,high,large,774.53,464.72,309.81,2003-03-18,"091 Hoard Street",NSW,Australia,12
1692,Harriette,"De Maleatteis",Female,1967-04-07,56,"Senior Quality Engineer",Health,"Mass customer",Yes,17,372,56,1692,2017-08-16,TRUE,Approved,"OHM Cycles",Standard,medium,medium,183.86,137.9,45.96,2012-05-18,"36445 Meadow Valley Road",VIC,Australia,9
1693,Ring,Birchall,Male,1965-11-06,57,"Accountant I",Health,"Affluent Customer",No,4,5930,26,1693,2017-04-13,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1230.3,1993-05-26,"419 2nd Center",QLD,Australia,9
1694,Tonnie,McLinden,Male,1959-10-11,63,,IT,"Mass Customer",Yes,19,772,58,1694,2017-05-10,TRUE,Approved,"OHM Cycles",Standard,medium,medium,912.52,141.4,771.12,2012-05-18,"41 Dwight Way",VIC,Australia,1
